canonical_stem,image,split,contributor,session,annotation_status,qa_status,negative,objects,sha256,mouse,keyboard,laptop,cup,headphones
P05_S02_MIX_0020,P05_S02_MIX_0020.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,bd75fb5ecd074304917e72532a74862e0bd88fdef1854bfceef771200eaa353c,0,0,1,1,0
P05_S02_MIX_0021,P05_S02_MIX_0021.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,2c3645b549015774c702e586b8002e5b991aafb46863813326e76b2a1c4bfe04,0,0,1,0,1
P05_S02_MIX_0022,P05_S02_MIX_0022.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,a34cac78b35a1456366ede8178773f0fd9c45638c3b9977ef93ff662252dbb47,0,0,1,0,1
P05_S02_MIX_0023,P05_S02_MIX_0023.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,b473bff9ec771be05bea1e4e0eb0f0dc84b4431fe972b0f537573d162901e297,0,0,1,0,1
P05_S02_MIX_0024,P05_S02_MIX_0024.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,06e9b9c9119bfda552bb19595fa72f80d7ac4aae44de1ed698f24355d138e6b3,0,0,1,0,1
P05_S02_MIX_0025,P05_S02_MIX_0025.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,e3b30d3d69da09382b08086de749e6ba7d653291be748cc1c4e7282ff0108c48,0,0,1,0,1
P05_S02_MIX_0026,P05_S02_MIX_0026.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,05aec8e95f038ee644fc63bbe1565230a2fc5010b9c42e0a81972fcf4122fddb,0,0,0,1,1
P05_S02_MIX_0027,P05_S02_MIX_0027.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,e2dd8ddd1da326e15e39c719fa967f11b16ac3623d7cb0eff5ac5c8af1e2eaf6,0,0,0,1,1
P05_S02_MIX_0028,P05_S02_MIX_0028.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,9116f3934120af2bc017a55e9211ebd92d37ca431607711c91da8352ec5953ae,0,0,0,1,1
P05_S02_MIX_0029,P05_S02_MIX_0029.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,eee8a123c9578f1270f31d24280a3727d0e4c9c26b6f5ae8439d9cb444010651,0,0,0,1,1
P05_S02_MIX_0030,P05_S02_MIX_0030.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,5bc83e1966688756e4ed508e8c455e42d3d578bad890ff3a37d66ed6d7ba1cf2,0,0,0,1,1
P05_S02_MIX_0031,P05_S02_MIX_0031.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,c8a39f8a26686c10fc71105c10807ba7f697afd23979b542899bc85c05dd8403,0,1,0,0,1
P05_S02_MIX_0032,P05_S02_MIX_0032.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,0431300c22b58beb09c7fe44e561a0c8dc71ac584b1eacfd9cb648b77b5f77c5,0,1,0,0,1
P05_S02_MIX_0033,P05_S02_MIX_0033.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,21d0f1781555591949a121dd41dead90490735881939867d6dbb232f73062b07,0,1,0,0,1
P05_S02_MIX_0034,P05_S02_MIX_0034.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,cfb935fe84d04d0bcecefefda2c4c5504904189630e553ba7503cc4e56b19e72,0,1,0,0,1
P05_S02_MIX_0035,P05_S02_MIX_0035.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,3a00a165f21327a673a708fd6b3cdd11add31c6703e1b62708ed9ccb43d121ba,0,1,0,0,1
P05_S02_MIX_0036,P05_S02_MIX_0036.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,da7e9391cbebed28c122e39d7845b378295b9a619063343403f1e0ef95c6db7d,1,1,0,0,0
P05_S02_MIX_0037,P05_S02_MIX_0037.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,f4452281c1b9a19d956f6ba8989b7b29f42ecb5b75633df102918e4ba6315e90,1,1,0,0,0
P05_S02_MIX_0038,P05_S02_MIX_0038.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,51c26a5e73e6dbc8a55875706af26814251e9307870db22462d848f94d439a2e,1,1,0,0,0
P05_S02_MIX_0039,P05_S02_MIX_0039.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,5c6549b0fa14e58b6a0532945bd549538eb495d5f4a36f02388fd41119a0c4c7,1,1,0,0,0
P05_S02_MIX_0040,P05_S02_MIX_0040.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,ab61ff51697d31b00acb94def22c20e35e35f0c48c1c1b09c1662b40b02f1b90,1,1,0,0,0
P05_S02_MIX_0041,P05_S02_MIX_0041.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,8f08c582c1f1532add02d01d9814139907f1bc016f3560f5a88dec3a1fac1abe,1,0,1,0,0
P05_S02_MIX_0042,P05_S02_MIX_0042.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,a3067e7257765c7b81ef5a941794a04c9a81933123469655d20624f4896c1556,1,0,1,0,0
P05_S02_MIX_0043,P05_S02_MIX_0043.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,c39054e2e0def21afa9f8f574ca0b543d390561ba811080dc37d6580455df8f2,1,0,1,0,0
P05_S02_MIX_0044,P05_S02_MIX_0044.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,947beeb1fb294b7fce4469aae8b85c745ff8d472064831d47d461d489acd04e1,1,0,1,0,0
P05_S02_MIX_0045,P05_S02_MIX_0045.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,b03ccd9e23c069f2c06fbb8058777a0ec885712767a2cd7f9286254aa90797ba,1,0,1,0,0
P05_S02_MIX_0046,P05_S02_MIX_0046.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,164eb267b271a24e4c05de9615ca3fa9dcc48d968ed6c99433bc5a7404b78162,0,1,1,0,0
P05_S02_MIX_0047,P05_S02_MIX_0047.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,ed53a049fa70e20ee3375ab9019aa582b17b9cdad5479f89854244f6b1ba0ad0,0,1,1,0,0
P05_S02_MIX_0048,P05_S02_MIX_0048.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,4ac88ca10be70bf927a9b1724f43b3563c59140b4ebf41ddd50ed434c53293c5,0,1,2,0,0
P05_S02_MIX_0049,P05_S02_MIX_0049.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,00cef50e83f33a4464fe356698f8231ba1aeb98276019dcfaf9c47f1b6da54d7,0,1,1,0,0
P05_S02_MIX_0050,P05_S02_MIX_0050.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,2,b59687e66eaabad10720bb6229cf5c380c0a63f8ce401e4462345fd255521ab6,0,1,1,0,0
P05_S02_MIX_0051,P05_S02_MIX_0051.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f5c02992be4208c307053fe16a257f4967e69645e67b24afba71a30a2850c886,1,1,0,1,0
P05_S02_MIX_0052,P05_S02_MIX_0052.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,6969c62248b4e8bc2c4e31ef493448251936802148e7ed9e0078bae258be6b3a,1,1,0,1,0
P05_S02_MIX_0053,P05_S02_MIX_0053.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f549d8684b794e097afc73de1366e2cb02ab9c9ac2623276b07f776ccbf24b2f,1,1,0,1,0
P05_S02_MIX_0054,P05_S02_MIX_0054.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,11dd52b2ca99fdc1bab4cd8f47b968a7c47074c74835ac38b505df33e74f46e9,1,1,0,1,0
P05_S02_MIX_0055,P05_S02_MIX_0055.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,8fe2d3048fc800835ec1aeaaa5c07116f3d3fec7f54696edc435c430648b65c5,1,1,0,1,0
P05_S02_MIX_0056,P05_S02_MIX_0056.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,fddeb0c366a7a571e357450ed7901fcec1652679f0b47f63d7c5313aacf9eee8,1,1,0,0,1
P05_S02_MIX_0057,P05_S02_MIX_0057.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f1320b00511a5c718606aedc8b73effceba489492898742e81ccfeee1f90e2cf,1,1,0,0,1
P05_S02_MIX_0058,P05_S02_MIX_0058.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,52413744950cb55b863b93f91a7dc2687e8928ff6d3c6e0e1a339f0a7ebcf4a0,1,1,0,0,1
P05_S02_MIX_0059,P05_S02_MIX_0059.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,4e0b08c30c6b1d2426ab933d2a9ad0db8b282ab10bdeb68bc9fd9156b3f66821,1,1,0,0,1
P05_S02_MIX_0060,P05_S02_MIX_0060.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f1d7a3a7d259bd7f0193d7b9ace500e58fe348f1792b9da091255a6f04050e21,1,1,0,0,1
P05_S02_MIX_0061,P05_S02_MIX_0061.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,6b35448e663407c37d339327677e76e64db856d837ae10cdb81e2f842509f85a,1,0,1,1,0
P05_S02_MIX_0062,P05_S02_MIX_0062.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,410ac0783c6615bb14814b5c77a3200bf30c02e9e497843f362ae50bb0ec7c36,1,0,1,1,0
P05_S02_MIX_0063,P05_S02_MIX_0063.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f2f9d1c58c65b1a5f256264914062e52f68114901fa66f9653c11818e58dd1c5,1,0,1,1,0
P05_S02_MIX_0064,P05_S02_MIX_0064.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f063756dcd87a99ad289ac6ef6c64fc1e54049c0aa6028b5e5685328c6200d1d,1,0,1,1,0
P05_S02_MIX_0065,P05_S02_MIX_0065.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,3da8b61f7b0d03160d43ddab403597911413b453f3ae0f81836c8714d54824fe,1,0,1,1,0
P05_S02_MIX_0066,P05_S02_MIX_0066.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0fc81956cf13ebd34eb15f89f36bfa61e504edc1288fde3b062c7eed7c5fba84,1,0,1,0,1
P05_S02_MIX_0067,P05_S02_MIX_0067.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,e224e1c51d9ec1fd727d4f5148a9d04c0e11bcf5b231424947d92edb58caab01,1,0,1,0,1
P05_S02_MIX_0068,P05_S02_MIX_0068.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,968dcc995efa8939e974b2800fda6d1eefaf7d5a7f25380871dd270a0feb397b,1,0,1,0,1
P05_S02_MIX_0069,P05_S02_MIX_0069.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,b5403a568ea593e8629d965be39dc0ed6de2a3101e4292a03cc096e607e0232e,1,0,1,0,1
P05_S02_MIX_0070,P05_S02_MIX_0070.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,72acc888f403b7bc0add513007f886c7263eff044c7c2080dc0c3330be78b11c,1,0,1,0,1
P05_S02_MIX_0071,P05_S02_MIX_0071.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,58bd46683fa486353030322edf3eb209f7b5493fa49bb44d8b1b5981ef8b7981,1,0,0,1,1
P05_S02_MIX_0072,P05_S02_MIX_0072.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,376a69eb9b945e4469b2edc972d2328764baa639477a4ee884c4869d8458a9f6,1,0,0,1,1
P05_S02_MIX_0073,P05_S02_MIX_0073.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,f749f65982f4a3dbeca0bec70d38a4a1778b82047190332f96ca4bd4efe32b1d,1,0,0,1,1
P05_S02_MIX_0074,P05_S02_MIX_0074.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,45f7e605d8232e7cfdcb3dba6fb4d650381e883e8f4d751f14d9ffaebd3c1e91,1,0,0,1,1
P05_S02_MIX_0075,P05_S02_MIX_0075.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,d4367814d67c0da0f0ac6f6c6bfa140586ffb2be0afb3451145e5bbbace381e6,1,0,0,1,1
P05_S02_MIX_0076,P05_S02_MIX_0076.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a3a81d7b893e8c614d9161c5ce2195f281a15e2affe6c0280cea450c5dcd7b82,0,1,1,1,0
P05_S02_MIX_0077,P05_S02_MIX_0077.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,bdd2ce393136721e11d1696dd5c2479874d174e240855d04cb80fffa5f835c7c,0,1,1,1,0
P05_S02_MIX_0078,P05_S02_MIX_0078.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,337662777e966f26b5e36d00199309c1b85791eda46001daa61a0ce8d752b181,0,1,1,1,0
P05_S02_MIX_0079,P05_S02_MIX_0079.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,48f2a99d1f40cfca3adb0e7cf20ba4dd2db50f034fdadf2fe49560833351eebc,0,1,1,1,0
P05_S02_MIX_0080,P05_S02_MIX_0080.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,4dceaf72bdac98fd52bd4e36d8a29afd5a40c75ffe4e5ae77dfeae49baf9843a,0,1,1,1,0
P05_S02_MIX_0081,P05_S02_MIX_0081.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,dc381f1e2f8882d4dcc9089a889c7e3ab60bd73fafd4b85d74483e9fa681d74e,0,1,1,0,1
P05_S02_MIX_0082,P05_S02_MIX_0082.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,b8f835443e4adb2ae3ef4b31864811f7cd53efe225de2447334a59a53333b26b,0,1,1,0,1
P05_S02_MIX_0083,P05_S02_MIX_0083.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,c4e17decd19fad92eeef047b6f6325863f0d25d4198e8c285a7387455e7803e9,0,1,1,0,1
P05_S02_MIX_0084,P05_S02_MIX_0084.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,1a63cb955268d95b5b198bcf1b01ebd5576eba24537a48f74846e34ce169b07a,0,1,1,0,1
P05_S02_MIX_0085,P05_S02_MIX_0085.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,11de9a65e82cf24215d1b784dadc7f45a2ccce0612e9ffd0705f48556a7fbee8,0,1,1,0,1
P05_S02_MIX_0086,P05_S02_MIX_0086.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,9dc5f800c40a1cddec516c8bd32859387ae2f48e53fc025f534048ae8d1aac62,0,1,0,1,1
P05_S02_MIX_0087,P05_S02_MIX_0087.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,e0593b5636ff3a431c5e8f22994f57418af43062dcdf9acbc0eebbd8231332d3,0,1,0,1,1
P05_S02_MIX_0088,P05_S02_MIX_0088.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,22f00cea0872398c0c16444b02985ff74ccf5b26a468b6876ff502b7d01f5c9c,0,1,0,1,1
P05_S02_MIX_0089,P05_S02_MIX_0089.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,50af5fa83815bcc38ee0e1787089f92b7c7328f53333b7bf22739c56292e946f,0,1,0,1,1
P05_S02_MIX_0090,P05_S02_MIX_0090.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,3de8eb3950cc903eadfa82e9f2b780c7e82211998a80323c605f8bc73f90f592,0,1,0,1,1
P05_S02_MIX_0091,P05_S02_MIX_0091.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,fb8fb8ca913a6eecbda46f0c2c09aa2d4fd005089e2e5dc32331752c5f4c8aba,0,0,1,1,1
P05_S02_MIX_0092,P05_S02_MIX_0092.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,6e47a0145c38312eb77a635236eb566c79f35440ca073fc57a4509386cb2d467,0,0,1,1,1
P05_S02_MIX_0093,P05_S02_MIX_0093.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,8d6212fa7f523037235ff913f17e3c81cb47ec97c157b86eee732bbeedc7bd4a,0,0,1,1,1
P05_S02_MIX_0094,P05_S02_MIX_0094.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,9075230df28633dbcdb10265ab00d3dfbc868b9339723588cc7702a063b8ab0d,0,0,1,1,1
P05_S02_MIX_0095,P05_S02_MIX_0095.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,0548ca7669239056ac0322fdc45ae360a5db3dfde84e4772d47ec1dd334cfb9b,0,0,1,1,1
P05_S02_MIX_0096,P05_S02_MIX_0096.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,c8ef41ec5c9a71a72671f597eb1ced8e2711f818b2c71858c0aae5a8d4f294e1,1,1,1,0,0
P05_S02_MIX_0097,P05_S02_MIX_0097.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,7f9181d0017344f38f51be0c22e64d6322ccaa322b003e282d0ecd854cef6a71,1,1,1,0,0
P05_S02_MIX_0098,P05_S02_MIX_0098.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,847cad2e000862e8d5c79be0ba2e7ba244814a52380cf7465770b99bd505fac2,1,1,1,0,0
P05_S02_MIX_0099,P05_S02_MIX_0099.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,8fa444fc32e9903dfbfd0ef67ec7b017f3cdeec096064ddf8cdb877e6837f253,1,1,1,0,0
P05_S02_MIX_0100,P05_S02_MIX_0100.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,3,a644cce7c55ac5d65662147d18401e5732b1fb90bea65e01d05fc2ddd66f0eaf,1,1,1,0,0
P05_S02_MIX_0101,P05_S02_MIX_0101.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,242776a2ec3dd8fcae60f6a441bd038c8a3d2e5152f41df4f8012cd603fdb0bb,1,1,1,1,0
P05_S02_MIX_0102,P05_S02_MIX_0102.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,df0bdd2792b40425badd7e99711cf1e16455482b63385bba592cd628a86c45b2,1,1,1,1,0
P05_S02_MIX_0103,P05_S02_MIX_0103.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,c3069799a1c8bc2e4a29698b1ce6bad1727a63fafead6407e0d8843dd4120fc9,1,1,1,1,0
P05_S02_MIX_0104,P05_S02_MIX_0104.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,8de92b85a4251a7d404d5613f7eda0dc50c9784c0633c0f677b83af1edd625d5,1,1,1,1,0
P05_S02_MIX_0105,P05_S02_MIX_0105.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,52f4e5db6b118940e8520df876661a05e436b5d039b8454bbb7d3f70656d53be,1,1,1,0,1
P05_S02_MIX_0106,P05_S02_MIX_0106.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,25e84acdf847e464c9da02d3425908bf23e4721eaa1e90ed1ef056b1480fb533,1,1,1,0,1
P05_S02_MIX_0107,P05_S02_MIX_0107.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,40e7c46e15ff3dc8ce5ab7cba414d465ab05c8c94dddd6b408d3b18bcb8c289c,1,1,1,0,1
P05_S02_MIX_0108,P05_S02_MIX_0108.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,805487a9d0c591892396327660e958c6da5284a9a4465aeb19db7c4ac12f2940,1,1,1,0,1
P05_S02_MIX_0109,P05_S02_MIX_0109.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,8596ebae03712965400bd1b7b74e6ef10c0cfb7ec3be1efe2a7f4c6e63fb5f48,1,1,0,1,1
P05_S02_MIX_0110,P05_S02_MIX_0110.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,2dae9193e892bc8727896dbc295b254c0401e1dad9562db126f22ff20ea5975e,1,1,0,1,1
P05_S02_MIX_0111,P05_S02_MIX_0111.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,8a6cc09c4af35028e5042983ab5fac5aa0e93d9e3e6df9cee1efbcf8a4bd0261,1,1,0,1,1
P05_S02_MIX_0112,P05_S02_MIX_0112.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,3941f4704f6eb545f7da27a3687bf587231fc3d0f5d747d22732eb65be08e833,1,1,0,1,1
P05_S02_MIX_0113,P05_S02_MIX_0113.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,e0c6ccf55feee3c99a15674ad4dcf977a68641fd15bcac05ddb964ca94bd1f7c,1,0,1,1,1
P05_S02_MIX_0114,P05_S02_MIX_0114.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,27e0b2c4bc541040f1b957e7b6eb8a829f62ec8898f86a28f360dd10bdf821a4,1,0,1,1,1
P05_S02_MIX_0115,P05_S02_MIX_0115.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,f4c73aa3d30c10998fb6ef2edc736cbc34f747996239156948f9b84d26fca377,1,0,1,1,1
P05_S02_MIX_0116,P05_S02_MIX_0116.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,479edafd4e7fc4eeb457feb9e87e2cc1cb95229f4e674deafa320031dac10d96,1,0,1,1,1
P05_S02_MIX_0117,P05_S02_MIX_0117.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,48776eac2c5ce150428aefc9522467ffe4f87e1e2cdbfd178fd8332da31d01bd,0,1,1,1,1
P05_S02_MIX_0118,P05_S02_MIX_0118.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,4a9aca188cee6e132fa145ad5864b44612a83573ba39891b4ad2d8f4cfce8561,0,1,1,1,1
P05_S02_MIX_0119,P05_S02_MIX_0119.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,4e2fdf80b681a82932bc17c4638f97dda2f219c258d0b7dbbbdf12b49cc9241f,0,1,1,1,1
P05_S02_MIX_0120,P05_S02_MIX_0120.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,4,b4428652f24bc632f3b6fe50b007abd583185528c722efea41615d3facf1749e,0,1,1,1,1
P05_S02_MIX_0121,P05_S02_MIX_0121.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,5,774586a14a608e221eb99fc2ba30d23bbc68422af886a327fd9a2ca7b20b5193,1,1,1,1,1
P05_S02_MIX_0122,P05_S02_MIX_0122.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,5,39009edf332b4653789e5322d609e1e925ab5d06b4429978ede993bc68745d47,1,1,1,1,1
P05_S02_MIX_0123,P05_S02_MIX_0123.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,5,a48d2ccca83a3a6e0b004e41eef5bf85e32b4c94ca797bb1c9b7ad16d53d71bc,1,1,1,1,1
P05_S02_MIX_0124,P05_S02_MIX_0124.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,5,bc29c86af22a3d820b7f61b96c08d0bb6813da2f5938b42013cd98838beca7b8,1,1,1,1,1
P05_S02_MIX_0125,P05_S02_MIX_0125.jpg,train,P05,S02,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,5,02a94cbed4a23b5c36bf3e7534669a694e45676ae308cf80483dd78faad0dff7,1,1,1,1,1
P05_S03_CUP_0031,P05_S03_CUP_0031.jpg,train,P05,S03,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,d63eb94b1c1a855dca93c4e17fa018294415c77e094009673c58f784a6de9572,0,0,0,1,0
P05_S03_CUP_0032,P05_S03_CUP_0032.jpg,train,P05,S03,v1_reviewed_label_reused,v1_reviewed_label_reused_and_hash_matched,0,1,240b87778869e0f3107468760527bdc1666959cd5203de429e95ba963cfcb75c,0,0,0,1,0
